"time","temperature","humidity","dewpoint"
2018-08-04 13:50:00,36.5,32,17.1
2018-08-04 14:00:00,35,33.5,16.5
2018-08-04 14:10:00,35,32,15.8
2018-08-04 14:20:00,35.5,32.5,16.5
2018-08-04 14:30:00,35.5,36,18.1
2018-08-04 14:40:00,37,31,17
2018-08-04 14:50:00,37,32,17.5
2018-08-04 15:00:00,37,31,17
2018-08-04 15:10:00,36,33.5,17.4
2018-08-04 15:20:00,38.5,31.5,18.6
2018-08-04 15:30:00,39,30,18.2
2018-08-04 15:40:00,39.5,29.5,18.4
2018-08-04 15:50:00,39.5,28,17.5
2018-08-04 16:00:00,39,29,17.7
2018-08-04 16:10:00,39,27,16.5
2018-08-04 16:20:00,37,30.5,16.8
2018-08-04 16:30:00,37.5,31,17.4
2018-08-04 16:40:00,39,28,17.1
2018-08-04 16:50:00,40,28,18
2018-08-04 17:00:00,40,28.5,18.2
2018-08-04 17:10:00,39.5,28,17.5
2018-08-04 17:20:00,38.5,29.5,17.5
2018-08-04 17:30:00,39,29.5,17.9
2018-08-04 17:40:00,36.5,33,17.6
2018-08-04 17:50:00,37,32,17.5
2018-08-04 18:00:00,38,31.5,18.1
2018-08-04 18:10:00,37.5,31,17.4
2018-08-04 18:20:00,37,34,18.5
2018-08-04 18:30:00,37,33,18
2018-08-04 18:40:00,36,35,18.1
2018-08-04 18:50:00,36,35,18.1
2018-08-04 19:00:00,35,36,17.6
2018-08-04 19:10:00,33.5,38.5,17.4
2018-08-04 19:20:00,32.5,41,17.5
2018-08-04 19:30:00,31.5,40.5,16.4
2018-08-04 19:40:00,31.5,43,17.4
2018-08-04 19:50:00,31,45,17.6
2018-08-04 20:00:00,30.5,45,17.2
2018-08-04 20:10:00,30,46,17.1
2018-08-04 20:20:00,29,46.5,16.3
2018-08-04 20:30:00,28.5,49,16.7
2018-08-04 20:40:00,28.5,50,17
2018-08-04 20:50:00,28,50.5,16.7
2018-08-04 21:00:00,27.5,51.5,16.6
2018-08-04 21:10:00,27.5,52.5,16.9
2018-08-04 21:20:00,27,52.5,16.4
2018-08-04 21:30:00,27,53.5,16.7
2018-08-04 21:40:00,26.5,55.5,16.8
2018-08-04 21:50:00,26.5,57,17.2
2018-08-04 22:00:00,26,58.5,17.2
2018-08-04 22:10:00,25.5,60,17.1
2018-08-04 22:20:00,25.5,60.5,17.2
2018-08-04 22:30:00,25,61,16.9
2018-08-04 22:40:00,25,62,17.2
2018-08-04 22:50:00,25,63.5,17.5
2018-08-04 23:00:00,25,63.5,17.5
2018-08-04 23:10:00,24.5,64.5,17.3
2018-08-04 23:20:00,24.5,65,17.4
2018-08-04 23:30:00,24.5,65,17.4
2018-08-04 23:40:00,24.5,65.5,17.6
2018-08-04 23:50:00,24,66.5,17.3
2018-08-05 00:00:00,23.5,68,17.2
2018-08-05 00:10:00,23,70,17.2
2018-08-05 00:20:00,23,70,17.2
2018-08-05 00:30:00,23,69.5,17.1
2018-08-05 00:40:00,23,69.5,17.1
2018-08-05 00:50:00,22.5,70.5,16.8
2018-08-05 01:00:00,22.5,70,16.7
2018-08-05 01:10:00,22.5,70,16.7
2018-08-05 01:20:00,22.5,70.5,16.8
2018-08-05 01:30:00,22.5,70.5,16.8
2018-08-05 01:40:00,22.5,71,16.9
2018-08-05 01:50:00,22,71.5,16.6
2018-08-05 02:00:00,22,72,16.7
2018-08-05 02:10:00,21.5,73,16.4
2018-08-05 02:20:00,21.5,74,16.6
2018-08-05 02:30:00,21.5,75.5,16.9
2018-08-05 02:40:00,22,73.5,17
2018-08-05 02:50:00,22.5,67.5,16.1
2018-08-05 03:00:00,22.5,65,15.5
2018-08-05 03:10:00,22.5,63.5,15.2
2018-08-05 03:20:00,22,63.5,14.7
2018-08-05 03:30:00,22,64,14.8
2018-08-05 03:40:00,22,65,15.1
2018-08-05 03:50:00,21.5,65.5,14.7
2018-08-05 04:00:00,21.5,66,14.8
2018-08-05 04:10:00,21.5,66,14.8
2018-08-05 04:20:00,21.5,66.5,14.9
2018-08-05 04:30:00,21.5,67,15.1
2018-08-05 04:40:00,21.5,67,15.1
2018-08-05 04:50:00,21.5,67,15.1
2018-08-05 05:00:00,21.5,67,15.1
2018-08-05 05:10:00,21,68,14.8
2018-08-05 05:20:00,21,69,15
2018-08-05 05:30:00,21,70,15.3
2018-08-05 05:40:00,21,71,15.5
2018-08-05 05:50:00,21,71.5,15.6
2018-08-05 06:00:00,21,72,15.7
2018-08-05 06:10:00,21,72,15.7
2018-08-05 06:20:00,21,73,15.9
2018-08-05 06:30:00,21,73,15.9
2018-08-05 06:40:00,21,73,15.9
2018-08-05 06:50:00,21,72.5,15.8
2018-08-05 07:00:00,21,72.5,15.8
2018-08-05 07:10:00,21,72.5,15.8
2018-08-05 07:20:00,21.5,72,16.2
2018-08-05 07:30:00,21.5,71.5,16.1
2018-08-05 07:40:00,22,70.5,16.3
2018-08-05 07:50:00,22.5,68.5,16.4
2018-08-05 08:00:00,23,66.5,16.4
2018-08-05 08:10:00,25.5,59,16.8
2018-08-05 08:20:00,26.5,56,17
2018-08-05 08:30:00,26.5,54.5,16.5
2018-08-05 08:40:00,28,51.5,17
2018-08-05 08:50:00,28.5,50.5,17.2
2018-08-05 09:00:00,26.5,54,16.4
2018-08-05 09:10:00,26.5,54.5,16.5
2018-08-05 09:20:00,24,59.5,15.6
2018-08-05 09:30:00,23,63,15.5
2018-08-05 09:40:00,23.5,63.5,16.1
2018-08-05 09:50:00,26.5,54,16.4
2018-08-05 10:00:00,26.5,54,16.4
2018-08-05 10:10:00,25,58,16.1
2018-08-05 10:20:00,26,55.5,16.4
2018-08-05 10:30:00,27.5,52.5,16.9
2018-08-05 10:40:00,28.5,49.5,16.9
2018-08-05 10:50:00,26.5,52.5,15.9
2018-08-05 11:00:00,28,52,17.2
2018-08-05 11:10:00,30,45.5,16.9
2018-08-05 11:20:00,26.5,50.5,15.3
2018-08-05 11:30:00,26,54,15.9
2018-08-05 11:40:00,26.5,50.5,15.3
2018-08-05 11:50:00,26.5,52.5,15.9
2018-08-05 12:00:00,27.5,49,15.8
2018-08-05 12:10:00,26,50.5,14.9
2018-08-05 12:20:00,27.5,49.5,15.9
2018-08-05 12:30:00,27,47.5,14.8
2018-08-05 12:40:00,27,45.5,14.2
2018-08-05 12:50:00,26.5,47.5,14.4
2018-08-05 13:00:00,25,50,13.8
2018-08-05 13:10:00,27,49.5,15.5
2018-08-05 13:20:00,27.5,43.5,13.9
2018-08-05 13:30:00,26,45.5,13.3
2018-08-05 13:40:00,25.5,46.5,13.1
2018-08-05 13:50:00,27,44,13.7
2018-08-05 14:00:00,26,44.5,12.9
2018-08-05 14:10:00,26,46,13.4
2018-08-05 14:20:00,26.5,45,13.6
2018-08-05 14:30:00,26.5,44.5,13.4
2018-08-05 14:40:00,28,41,13.5
2018-08-05 14:50:00,27,43.5,13.5
2018-08-05 15:00:00,29,39.5,13.8
2018-08-05 15:10:00,28.5,39.5,13.3
2018-08-05 15:20:00,27.5,41.5,13.2
2018-08-05 15:30:00,29,37.5,13
2018-08-05 15:40:00,30.5,35.5,13.5
2018-08-05 15:50:00,31,35,13.7
2018-08-05 16:00:00,30.5,35,13.3
2018-08-05 16:10:00,30.5,35,13.3
2018-08-05 16:20:00,30.5,34,12.8
2018-08-05 16:30:00,30,35.5,13
2018-08-05 16:40:00,30.5,34,12.8
2018-08-05 16:50:00,29,37.5,13
2018-08-05 17:00:00,30,35,12.8
2018-08-05 17:10:00,31,33.5,13
2018-08-05 17:20:00,31.5,32.5,13
2018-08-05 17:30:00,31,34,13.3
2018-08-05 17:40:00,31.5,33,13.2
2018-08-05 17:50:00,31,32.5,12.6
2018-08-05 18:00:00,29.5,35,12.4
2018-08-05 18:10:00,29.5,35,12.4
2018-08-05 18:20:00,29.5,35.5,12.6
2018-08-05 18:30:00,28,36,11.5
2018-08-05 18:40:00,29,35,11.9
2018-08-05 18:50:00,28.5,36.5,12.1
2018-08-05 19:00:00,26.5,38,11
2018-08-05 19:10:00,25,41,10.8
2018-08-05 19:20:00,24.5,42.5,10.9
2018-08-05 19:30:00,24,44,11
2018-08-05 19:40:00,24,44.5,11.1
2018-08-05 19:50:00,24,44,11
2018-08-05 20:00:00,23.5,44,10.5
2018-08-05 20:10:00,23,45,10.4
2018-08-05 20:20:00,22.5,47,10.6
2018-08-05 20:30:00,22,48.5,10.6
2018-08-05 20:40:00,21.5,50,10.6
2018-08-05 20:50:00,21.5,50.5,10.7
2018-08-05 21:00:00,21,51,10.4
2018-08-05 21:10:00,19,63.5,11.9
2018-08-05 21:20:00,17.5,68.5,11.6
2018-08-05 21:30:00,17,73,12.1
2018-08-05 21:40:00,16.5,76.5,12.3
2018-08-05 21:50:00,16,77.5,12
2018-08-05 22:00:00,15.5,79.5,11.9
2018-08-05 22:10:00,15,80.5,11.6
2018-08-05 22:20:00,15,81,11.7
2018-08-05 22:30:00,15,81,11.7
2018-08-05 22:40:00,15,82,11.9
2018-08-05 22:50:00,15,83,12.1
2018-08-05 23:00:00,14.5,83.5,11.7
2018-08-05 23:10:00,14.5,84,11.8
2018-08-05 23:20:00,14.5,84,11.8
2018-08-05 23:30:00,14.5,84,11.8
2018-08-05 23:40:00,14.5,84,11.8
2018-08-05 23:50:00,14,84,11.3
2018-08-06 00:00:00,14,85,11.5
2018-08-06 00:10:00,14,85.5,11.6
2018-08-06 00:20:00,13.5,86,11.2
2018-08-06 00:30:00,13.5,86.5,11.2
2018-08-06 00:40:00,13.5,87,11.3
2018-08-06 00:50:00,13.5,87,11.3
2018-08-06 01:00:00,14,87,11.8
2018-08-06 01:10:00,14,86.5,11.7
2018-08-06 01:20:00,14,86,11.6
2018-08-06 01:30:00,13.5,86,11.2
2018-08-06 01:40:00,13.5,86.5,11.2
2018-08-06 01:50:00,13.5,86.5,11.2
2018-08-06 02:00:00,13.5,86.5,11.2
2018-08-06 02:10:00,13.5,86,11.2
2018-08-06 02:20:00,13.5,86,11.2
2018-08-06 02:30:00,13.5,85.5,11.1
2018-08-06 02:40:00,13.5,85.5,11.1
2018-08-06 02:50:00,13.5,85.5,11.1
2018-08-06 03:00:00,14,84,11.3
2018-08-06 03:10:00,15.5,78.5,11.7
2018-08-06 03:20:00,16,74.5,11.4
2018-08-06 03:30:00,16.5,73,11.6
2018-08-06 03:40:00,16.5,72.5,11.5
2018-08-06 03:50:00,16.5,72.5,11.5
2018-08-06 04:00:00,16.5,74,11.8
2018-08-06 04:10:00,16,76,11.7
2018-08-06 04:20:00,15.5,77.5,11.5
2018-08-06 04:30:00,15,78.5,11.2
2018-08-06 04:40:00,15,78.5,11.2
2018-08-06 04:50:00,15.5,78,11.6
2018-08-06 05:00:00,15.5,77.5,11.5
2018-08-06 05:10:00,15.5,78,11.6
2018-08-06 05:20:00,15,79,11.3
2018-08-06 05:30:00,14.5,81,11.2
2018-08-06 05:40:00,14,82,10.9
2018-08-06 05:50:00,14,83.5,11.2
2018-08-06 06:00:00,13.5,85,11
2018-08-06 06:10:00,13.5,85.5,11.1
2018-08-06 06:20:00,13.5,86,11.2
2018-08-06 06:30:00,13.5,86.5,11.2
2018-08-06 06:40:00,13.5,86.5,11.2
2018-08-06 06:50:00,14,86.5,11.7
2018-08-06 07:00:00,15,85,12.5
2018-08-06 07:10:00,16.5,80,13
2018-08-06 07:20:00,17.5,76,13.2
2018-08-06 07:30:00,18.5,73.5,13.6
2018-08-06 07:40:00,19.5,70,13.8
2018-08-06 07:50:00,22,64.5,14.9
2018-08-06 08:00:00,24,58.5,15.3
2018-08-06 08:10:00,25,55,15.3
2018-08-06 08:20:00,26,53,15.6
2018-08-06 08:30:00,26.5,51,15.5
2018-08-06 08:40:00,27.5,48.5,15.6
2018-08-06 08:50:00,27.5,49,15.8
2018-08-06 09:00:00,27.5,49,15.8
2018-08-06 09:10:00,27.5,47.5,15.3
2018-08-06 09:20:00,27.5,48.5,15.6
2018-08-06 09:30:00,28,46.5,15.4
2018-08-06 09:40:00,28.5,46.5,15.9
2018-08-06 09:50:00,28.5,43.5,14.8
2018-08-06 10:00:00,29,43.5,15.3
2018-08-06 10:10:00,29,44.5,15.6
2018-08-06 10:20:00,29,43.5,15.3
2018-08-06 10:30:00,29,42.5,14.9
2018-08-06 10:40:00,29,42.5,14.9
2018-08-06 10:50:00,29.5,41.5,15
2018-08-06 11:00:00,30,42,15.6
2018-08-06 11:10:00,30,41,15.3
2018-08-06 11:20:00,30.5,41.5,15.9
2018-08-06 11:30:00,30.5,41,15.7
2018-08-06 11:40:00,30.5,41,15.7
2018-08-06 11:50:00,30.5,39,14.9
2018-08-06 12:00:00,30.5,40,15.3
2018-08-06 12:10:00,30.5,39.5,15.1
2018-08-06 12:20:00,30.5,39.5,15.1
2018-08-06 12:30:00,31,37.5,14.8
2018-08-06 12:40:00,31,39,15.4
2018-08-06 12:50:00,32,36,15
2018-08-06 13:00:00,31,38.5,15.2
2018-08-06 13:10:00,32,37.5,15.6
2018-08-06 13:20:00,32,36,15
2018-08-06 13:30:00,32.5,36,15.4
2018-08-06 13:40:00,32.5,32.5,13.9
2018-08-06 13:50:00,33,32.5,14.3
2018-08-06 14:00:00,33,33,14.5
2018-08-06 14:10:00,32.5,33.5,14.3
2018-08-06 14:20:00,33,35,15.4
2018-08-06 14:30:00,33.5,32,14.5
2018-08-06 14:40:00,33,30.5,13.3
2018-08-06 14:50:00,33.5,32,14.5
2018-08-06 15:00:00,33.5,32,14.5
2018-08-06 15:10:00,34,30.5,14.2
2018-08-06 15:20:00,34.5,29.5,14.1
2018-08-06 15:30:00,35,32.5,16
2018-08-06 15:40:00,34,32.5,15.2
2018-08-06 15:50:00,34,32.5,15.2
2018-08-06 16:00:00,34.5,29.5,14.1
2018-08-06 16:10:00,35,30.5,15
2018-08-06 16:20:00,34.5,29,13.8
2018-08-06 16:30:00,35,30.5,15
2018-08-06 16:40:00,35.5,30,15.2
2018-08-06 16:50:00,35.5,27.5,13.9
2018-08-06 17:00:00,35,29,14.3
2018-08-06 17:10:00,35,29.5,14.5
2018-08-06 17:20:00,35,28.5,14
2018-08-06 17:30:00,35,28,13.7
2018-08-06 17:40:00,35.5,29,14.7
2018-08-06 17:50:00,35,28,13.7
2018-08-06 18:00:00,34.5,28,13.3
2018-08-06 18:10:00,34,28,12.9
2018-08-06 18:20:00,34.5,28.5,13.6
2018-08-06 18:30:00,34,28.5,13.1
2018-08-06 18:40:00,34,28.5,13.1
2018-08-06 18:50:00,34.5,28,13.3
2018-08-06 19:00:00,33.5,29,13
2018-08-06 19:10:00,31.5,31.5,12.5
2018-08-06 19:20:00,29.5,35,12.4
2018-08-06 19:30:00,28.5,37,12.3
2018-08-06 19:40:00,27.5,38.5,12.1
2018-08-06 19:50:00,27,39.5,12
2018-08-06 20:00:00,26.5,41.5,12.3
2018-08-06 20:10:00,26.5,42,12.5
2018-08-06 20:20:00,25.5,46,13
2018-08-06 20:30:00,24,50,12.9
2018-08-06 20:40:00,23,53.5,13
2018-08-06 20:50:00,22,57.5,13.2
2018-08-06 21:00:00,21,61.5,13.3
2018-08-06 21:10:00,20.5,64.5,13.5
2018-08-06 21:20:00,19.5,72,14.3
2018-08-06 21:30:00,18.5,74,13.7
2018-08-06 21:40:00,18,77,13.9
2018-08-06 21:50:00,17,78,13.1
2018-08-06 22:00:00,17,78.5,13.2
2018-08-06 22:10:00,17,79,13.3
2018-08-06 22:20:00,17,78.5,13.2
2018-08-06 22:30:00,17,78.5,13.2
2018-08-06 22:40:00,16.5,78,12.6
2018-08-06 22:50:00,16.5,78.5,12.7
2018-08-06 23:00:00,16.5,78.5,12.7
2018-08-06 23:10:00,16,78.5,12.2
2018-08-06 23:20:00,16,80,12.5
2018-08-06 23:30:00,16,80.5,12.6
2018-08-06 23:40:00,15.5,81,12.2
2018-08-06 23:50:00,15.5,81,12.2
2018-08-07 00:00:00,15.5,81.5,12.3
2018-08-07 00:10:00,15,81.5,11.8
2018-08-07 00:20:00,15,82.5,12
2018-08-07 00:30:00,15,83,12.1
2018-08-07 00:40:00,14.5,83,11.6
2018-08-07 00:50:00,14.5,84,11.8
2018-08-07 01:00:00,14.5,84.5,11.9
2018-08-07 01:10:00,14.5,85,12
2018-08-07 01:20:00,14,85,11.5
2018-08-07 01:30:00,14,85,11.5
2018-08-07 01:40:00,14,85,11.5
2018-08-07 01:50:00,14,85,11.5
2018-08-07 02:00:00,14,85,11.5
2018-08-07 02:10:00,13.5,84.5,10.9
2018-08-07 02:20:00,13.5,85.5,11.1
2018-08-07 02:30:00,13,86.5,10.8
2018-08-07 02:40:00,13,87,10.8
2018-08-07 02:50:00,13,87,10.8
2018-08-07 03:00:00,13,87,10.8
2018-08-07 03:10:00,13,87,10.8
2018-08-07 03:20:00,12.5,87,10.3
2018-08-07 03:30:00,12.5,87.5,10.4
2018-08-07 03:40:00,12.5,88,10.5
2018-08-07 03:50:00,12.5,88.5,10.6
2018-08-07 04:00:00,12.5,89,10.7
2018-08-07 04:10:00,12.5,88.5,10.6
2018-08-07 04:20:00,12.5,89,10.7
2018-08-07 04:30:00,12.5,89,10.7
2018-08-07 04:40:00,12,88.5,10.1
2018-08-07 04:50:00,12,89,10.2
2018-08-07 05:00:00,12,89,10.2
2018-08-07 05:10:00,12,89.5,10.3
2018-08-07 05:20:00,12,89.5,10.3
2018-08-07 05:30:00,11.5,89.5,9.8
2018-08-07 05:40:00,11.5,90,9.9
2018-08-07 05:50:00,11.5,90,9.9
2018-08-07 06:00:00,11.5,90.5,10
2018-08-07 06:10:00,12,90.5,10.4
2018-08-07 06:20:00,12,90.5,10.4
2018-08-07 06:30:00,12.5,90.5,10.9
2018-08-07 06:40:00,12.5,90.5,10.9
2018-08-07 06:50:00,13,90.5,11.4
2018-08-07 07:00:00,13.5,90,11.8
2018-08-07 07:10:00,14.5,87,12.3
2018-08-07 07:20:00,16,80,12.5
2018-08-07 07:30:00,17.5,74.5,12.9
2018-08-07 07:40:00,19.5,67,13.2
2018-08-07 07:50:00,22,60,13.8
2018-08-07 08:00:00,24.5,54,14.5
2018-08-07 08:10:00,26,48.5,14.3
2018-08-07 08:20:00,27,44,13.7
2018-08-07 08:30:00,28,45,14.9
2018-08-07 08:40:00,28,43,14.2
2018-08-07 08:50:00,28.5,42,14.3
2018-08-07 09:00:00,29.5,41,14.8
2018-08-07 09:10:00,30,40.5,15.1
2018-08-07 09:20:00,30.5,40,15.3
2018-08-07 09:30:00,31,37,14.6
2018-08-07 09:40:00,31.5,39,15.8
2018-08-07 09:50:00,31.5,37,15
2018-08-07 10:00:00,32,35.5,14.8
2018-08-07 10:10:00,32.5,34.5,14.8
2018-08-07 10:20:00,32.5,36,15.4
2018-08-07 10:30:00,32,38,15.9
2018-08-07 10:40:00,33,37.5,16.5
2018-08-07 10:50:00,33,34.5,15.2
2018-08-07 11:00:00,34,31,14.4
2018-08-07 11:10:00,34.5,32.5,15.6
2018-08-07 11:20:00,35,30.5,15
2018-08-07 11:30:00,35,30,14.8
2018-08-07 11:40:00,35.5,31,15.7
2018-08-07 11:50:00,35.5,30,15.2
2018-08-07 12:00:00,35,30.5,15
2018-08-07 12:10:00,35.5,29.5,14.9
2018-08-07 12:20:00,36,31,16.1
2018-08-07 12:30:00,36,29,15.1
2018-08-07 12:40:00,36.5,29,15.5
2018-08-07 12:50:00,36.5,31.5,16.8
2018-08-07 13:00:00,37,27.5,15.1
2018-08-07 13:10:00,36.5,31,16.6
2018-08-07 13:20:00,37.5,28.5,16.1
2018-08-07 13:30:00,38,27.5,16
2018-08-07 13:40:00,37.5,27,15.3
2018-08-07 13:50:00,38,27.5,16
2018-08-07 14:00:00,37.5,28,15.8
2018-08-07 14:10:00,38.5,26,15.5
2018-08-07 14:20:00,38.5,27,16.1
2018-08-07 14:30:00,39.5,24,15.1
2018-08-07 14:40:00,39.5,23,14.5
2018-08-07 14:50:00,40.5,24.5,16.3
2018-08-07 15:00:00,40,22,14.2
2018-08-07 15:10:00,39.5,23.5,14.8
2018-08-07 15:20:00,40,24,15.5
2018-08-07 15:30:00,40.5,23.5,15.6
2018-08-07 15:40:00,39.5,24,15.1
2018-08-07 15:50:00,40,24,15.5
2018-08-07 16:00:00,39,25,15.3
2018-08-07 16:10:00,36.5,28,15
2018-08-07 16:20:00,37.5,28,15.8
2018-08-07 16:30:00,37.5,32.5,18.2
2018-08-07 16:40:00,37,28,15.4
2018-08-07 16:50:00,37,26,14.3
2018-08-07 17:00:00,37.5,24.5,13.8
2018-08-07 17:10:00,39.5,25,15.8
2018-08-07 17:20:00,39.5,24.5,15.4
2018-08-07 17:30:00,38,25.5,14.8
2018-08-07 17:40:00,39,26,15.9
2018-08-07 17:50:00,39.5,24.5,15.4
2018-08-07 18:00:00,39.5,23.5,14.8
2018-08-07 18:10:00,39.5,25,15.8
2018-08-07 18:20:00,38.5,26,15.5
2018-08-07 18:30:00,37,28,15.4
2018-08-07 18:40:00,37.5,27,15.3
2018-08-07 18:50:00,37.5,28,15.8
2018-08-07 19:00:00,37,28,15.4
2018-08-07 19:10:00,35.5,28.5,14.4
2018-08-07 19:20:00,34,30,13.9
2018-08-07 19:30:00,33,31,13.6
2018-08-07 19:40:00,32.5,32.5,13.9
2018-08-07 19:50:00,32,34.5,14.3
2018-08-07 20:00:00,31,35.5,13.9
2018-08-07 20:10:00,30.5,35,13.3
2018-08-07 20:20:00,30,38.5,14.3
2018-08-07 20:30:00,29,43.5,15.3
2018-08-07 20:40:00,28,47.5,15.8
2018-08-07 20:50:00,26.5,50,15.2
2018-08-07 21:00:00,23,68.5,16.8
2018-08-07 21:10:00,21,74.5,16.2
2018-08-07 21:20:00,20.5,73.5,15.6
2018-08-07 21:30:00,20.5,71.5,15.1
2018-08-07 21:40:00,21,69,15
2018-08-07 21:50:00,21,68.5,14.9
2018-08-07 22:00:00,21,69.5,15.2
2018-08-07 22:10:00,20.5,70.5,14.9
2018-08-07 22:20:00,21,66,14.4
2018-08-07 22:30:00,21.5,64.5,14.5
2018-08-07 22:40:00,21,64.5,14
2018-08-07 22:50:00,21,64.5,14
2018-08-07 23:00:00,20.5,67.5,14.2
2018-08-07 23:10:00,20.5,66,13.9
2018-08-07 23:20:00,20.5,64,13.4
2018-08-07 23:30:00,22,56.5,12.9
2018-08-07 23:40:00,22.5,53.5,12.5
2018-08-07 23:50:00,22.5,52.5,12.3
2018-08-08 00:00:00,22.5,52.5,12.3
2018-08-08 00:10:00,23,50,12
2018-08-08 00:20:00,24.5,46.5,12.2
2018-08-08 00:30:00,25,44.5,12
2018-08-08 00:40:00,25,44,11.9
2018-08-08 00:50:00,25,44,11.9
2018-08-08 01:00:00,25,43.5,11.7
2018-08-08 01:10:00,25,44,11.9
2018-08-08 01:20:00,24.5,44.5,11.6
2018-08-08 01:30:00,24.5,44.5,11.6
2018-08-08 01:40:00,24,45.5,11.5
2018-08-08 01:50:00,24,47.5,12.1
2018-08-08 02:00:00,23,49,11.7
2018-08-08 02:10:00,22.5,52.5,12.3
2018-08-08 02:20:00,21.5,55,12
2018-08-08 02:30:00,21.5,57,12.6
2018-08-08 02:40:00,21,59.5,12.8
2018-08-08 02:50:00,20,61,12.2
2018-08-08 03:00:00,20,60,12
2018-08-08 03:10:00,20.5,58.5,12
2018-08-08 03:20:00,20.5,59,12.2
2018-08-08 03:30:00,20,60.5,12.1
2018-08-08 03:40:00,20,62.5,12.6
2018-08-08 03:50:00,19.5,63.5,12.3
2018-08-08 04:00:00,19.5,64,12.5
2018-08-08 04:10:00,19.5,63,12.2
2018-08-08 04:20:00,19.5,62,12
2018-08-08 04:30:00,20.5,58.5,12
2018-08-08 04:40:00,20.5,58,11.9
2018-08-08 04:50:00,20.5,56,11.4
2018-08-08 05:00:00,21,54,11.3
2018-08-08 05:10:00,21.5,53.5,11.6
2018-08-08 05:20:00,21.5,53.5,11.6
2018-08-08 05:30:00,21.5,53,11.5
2018-08-08 05:40:00,21.5,53,11.5
2018-08-08 05:50:00,21.5,53,11.5
2018-08-08 06:00:00,21.5,53.5,11.6
2018-08-08 06:10:00,21.5,53.5,11.6
2018-08-08 06:20:00,21,54,11.3
2018-08-08 06:30:00,21,54.5,11.4
2018-08-08 06:40:00,21,56,11.8
2018-08-08 06:50:00,21,56.5,12
2018-08-08 07:00:00,21.5,56.5,12.4
2018-08-08 07:10:00,22,56.5,12.9
2018-08-08 07:20:00,22,55.5,12.6
2018-08-08 07:30:00,22.5,55,13
2018-08-08 07:40:00,24.5,51,13.7
2018-08-08 07:50:00,26.5,49,14.9
2018-08-08 08:00:00,26.5,48,14.5
2018-08-08 08:10:00,27.5,46.5,15
2018-08-08 08:20:00,29,42.5,14.9
2018-08-08 08:30:00,30,41.5,15.4
2018-08-08 08:40:00,31,39,15.4
2018-08-08 08:50:00,29,42,14.7
2018-08-08 09:00:00,31,40,15.8
2018-08-08 09:10:00,32,37.5,15.6
2018-08-08 09:20:00,33,36.5,16.1
2018-08-08 09:30:00,33.5,35,15.9
2018-08-08 09:40:00,33.5,34.5,15.7
2018-08-08 09:50:00,34,34.5,16.1
2018-08-08 10:00:00,34.5,34,16.3
2018-08-08 10:10:00,34.5,34.5,16.5
2018-08-08 10:20:00,35,34,16.7
2018-08-08 10:30:00,35,33.5,16.5
2018-08-08 10:40:00,35.5,34.5,17.4
2018-08-08 10:50:00,35.5,34,17.2
2018-08-08 11:00:00,36.5,35,18.5
2018-08-08 11:10:00,37,31.5,17.3
2018-08-08 11:20:00,37,33,18
2018-08-08 11:30:00,37,31,17
2018-08-08 11:40:00,37,34,18.5
2018-08-08 11:50:00,37.5,32,17.9
2018-08-08 12:00:00,37.5,32,17.9
2018-08-08 12:10:00,38,31.5,18.1
2018-08-08 12:20:00,38.5,31.5,18.6
2018-08-08 12:30:00,38,32.5,18.6
2018-08-08 12:40:00,38.5,30,17.8
2018-08-08 12:50:00,39,30,18.2
2018-08-08 13:00:00,40,26,16.8
2018-08-08 13:10:00,39,28,17.1
2018-08-08 13:20:00,38.5,28.5,17
2018-08-08 13:30:00,39,28,17.1
2018-08-08 13:40:00,40.5,26,17.2
2018-08-08 13:50:00,41,24.5,16.7
2018-08-08 14:00:00,40,26.5,17.1
2018-08-08 14:10:00,39.5,26.5,16.7
2018-08-08 14:20:00,39,26,15.9
2018-08-08 14:30:00,39.5,25,15.8
2018-08-08 14:40:00,39.5,25,15.8
2018-08-08 14:50:00,40,27,17.4
2018-08-08 15:00:00,39.5,25,15.8
2018-08-08 15:10:00,39.5,25.5,16.1
2018-08-08 15:20:00,40,26.5,17.1
2018-08-08 15:30:00,39,27,16.5
2018-08-08 15:40:00,39,26.5,16.2
2018-08-08 15:50:00,38.5,28.5,17
2018-08-08 16:00:00,40.5,27,17.8
2018-08-08 16:10:00,40.5,25.5,16.9
2018-08-08 16:20:00,40.5,24.5,16.3
2018-08-08 16:30:00,41,24.5,16.7
2018-08-08 16:40:00,39.5,26,16.4
2018-08-08 16:50:00,40.5,25.5,16.9
2018-08-08 17:00:00,40.5,25.5,16.9
2018-08-08 17:10:00,40,25.5,16.5
2018-08-08 17:20:00,37.5,27.5,15.6
2018-08-08 17:30:00,36,30,15.6
2018-08-08 17:40:00,37.5,29,16.4
2018-08-08 17:50:00,36,29.5,15.4
2018-08-08 18:00:00,34,32,14.9
2018-08-08 18:10:00,33,34,15
2018-08-08 18:20:00,34,33,15.4
2018-08-08 18:30:00,34,34,15.9
2018-08-08 18:40:00,33,36,15.9
2018-08-08 18:50:00,34,35.5,16.5
2018-08-08 19:00:00,33,36.5,16.1
2018-08-08 19:10:00,33,37.5,16.5
2018-08-08 19:20:00,32.5,39,16.7
2018-08-08 19:30:00,32.5,38.5,16.5
2018-08-08 19:40:00,32,40,16.7
2018-08-08 19:50:00,31.5,44.5,17.9
